"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US170318046062","Block Group 2, Census Tract 8046.06, Cook County, Illinois","2899","428","2870","431","2238","436","12","27","0","11","578","334","0","11","0","11","42","66","0","11","42","66","29","37","29","37","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318046063","Block Group 3, Census Tract 8046.06, Cook County, Illinois","1158","270","1056","255","865","230","0","11","0","11","114","124","0","11","0","11","77","87","43","68","34","55","102","138","102","138","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318046064","Block Group 4, Census Tract 8046.06, Cook County, Illinois","2609","354","2552","358","2026","347","18","30","0","11","488","287","0","11","0","11","20","32","0","11","20","32","57","63","0","11","0","11","0","11","0","11","23","36","34","52","0","11","0","11","0","11",
"1500000US170318046071","Block Group 1, Census Tract 8046.07, Cook County, Illinois","1897","290","1842","288","1618","342","0","11","0","11","224","191","0","11","0","11","0","11","0","11","0","11","55","70","36","40","0","11","0","11","0","11","0","11","19","32","0","11","0","11","0","11",
"1500000US170318046072","Block Group 2, Census Tract 8046.07, Cook County, Illinois","2234","356","2133","372","1665","408","0","11","0","11","427","289","0","11","0","11","41","66","0","11","41","66","101","136","101","136","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318046073","Block Group 3, Census Tract 8046.07, Cook County, Illinois","1692","311","1617","293","1323","274","0","11","0","11","294","200","0","11","0","11","0","11","0","11","0","11","75","86","75","86","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318046074","Block Group 4, Census Tract 8046.07, Cook County, Illinois","1052","231","1002","224","934","226","17","28","0","11","51","66","0","11","0","11","0","11","0","11","0","11","50","83","0","11","0","11","0","11","0","11","0","11","50","83","0","11","0","11","0","11",
"1500000US170318046081","Block Group 1, Census Tract 8046.08, Cook County, Illinois","1438","368","1136","292","883","261","0","11","0","11","253","192","0","11","0","11","0","11","0","11","0","11","302","186","92","96","0","11","0","11","0","11","0","11","210","225","0","11","0","11","0","11",
"1500000US170318046082","Block Group 2, Census Tract 8046.08, Cook County, Illinois","722","228","698","230","483","244","47","75","0","11","168","129","0","11","0","11","0","11","0","11","0","11","24","36","24","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318046083","Block Group 3, Census Tract 8046.08, Cook County, Illinois","1633","295","1607","293","1150","236","65","101","0","11","329","205","0","11","0","11","63","62","0","11","63","62","26","38","26","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318046091","Block Group 1, Census Tract 8046.09, Cook County, Illinois","2319","544","2189","562","1092","432","0","11","0","11","980","414","0","11","0","11","117","95","37","59","80","73","130","205","0","11","0","11","0","11","0","11","0","11","130","205","0","11","0","11","0","11",
"1500000US170318046092","Block Group 2, Census Tract 8046.09, Cook County, Illinois","1590","397","1391","345","947","261","16","27","0","11","399","300","0","11","0","11","29","47","29","47","0","11","199","230","69","90","0","11","0","11","0","11","0","11","130","211","0","11","0","11","0","11",
"1500000US170318046093","Block Group 3, Census Tract 8046.09, Cook County, Illinois","1726","425","1627","409","1268","406","6","15","0","11","353","196","0","11","0","11","0","11","0","11","0","11","99","141","99","141","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318046101","Block Group 1, Census Tract 8046.10, Cook County, Illinois","1684","234","1609","228","1304","215","0","11","0","11","179","114","0","11","98","139","28","36","0","11","28","36","75","80","53","69","0","11","0","11","0","11","0","11","0","11","22","36","0","11","22","36",
"1500000US170318046102","Block Group 2, Census Tract 8046.10, Cook County, Illinois","518","132","501","131","455","134","0","11","0","11","46","44","0","11","0","11","0","11","0","11","0","11","17","30","17","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318046111","Block Group 1, Census Tract 8046.11, Cook County, Illinois","1596","267","1476","262","1034","225","0","11","0","11","429","220","0","11","0","11","13","21","0","11","13","21","120","119","93","115","0","11","0","11","0","11","0","11","27","42","0","11","0","11","0","11",
"1500000US170318046112","Block Group 2, Census Tract 8046.11, Cook County, Illinois","1545","263","1469","299","1218","289","44","61","0","11","133","126","0","11","0","11","74","60","28","39","46","48","76","86","0","11","0","11","0","11","0","11","0","11","76","86","0","11","0","11","0","11",
"1500000US170318046113","Block Group 3, Census Tract 8046.11, Cook County, Illinois","1204","260","1204","260","1043","244","0","11","0","11","142","112","0","11","0","11","19","30","0","11","19","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047011","Block Group 1, Census Tract 8047.01, Cook County, Illinois","1344","332","1094","345","228","146","238","224","0","11","539","247","0","11","0","11","89","84","54","89","35","52","250","255","53","82","0","11","0","11","0","11","0","11","197","239","0","11","0","11","0","11",
"1500000US170318047012","Block Group 2, Census Tract 8047.01, Cook County, Illinois","1534","567","848","485","432","220","128","141","0","11","288","426","0","11","0","11","0","11","0","11","0","11","686","391","149","213","0","11","0","11","0","11","0","11","537","388","0","11","0","11","0","11",
"1500000US170318047013","Block Group 3, Census Tract 8047.01, Cook County, Illinois","1208","272","1159","269","766","220","110","88","0","11","253","156","0","11","0","11","30","34","0","11","30","34","49","47","49","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047014","Block Group 4, Census Tract 8047.01, Cook County, Illinois","2717","786","1729","680","661","302","348","358","0","11","680","492","0","11","0","11","40","63","40","63","0","11","988","726","194","183","0","11","0","11","0","11","0","11","794","709","0","11","0","11","0","11",
"1500000US170318047051","Block Group 1, Census Tract 8047.05, Cook County, Illinois","1037","218","935","192","667","151","0","11","0","11","260","115","0","11","0","11","8","12","0","11","8","12","102","77","102","77","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047052","Block Group 2, Census Tract 8047.05, Cook County, Illinois","1792","373","1358","348","550","206","169","155","0","11","578","311","0","11","26","29","35","41","26","40","9","13","434","190","125","108","0","11","21","33","0","11","0","11","184","117","104","130","77","122","27","42",
"1500000US170318047053","Block Group 3, Census Tract 8047.05, Cook County, Illinois","1129","246","1074","245","801","197","90","96","0","11","183","145","0","11","0","11","0","11","0","11","0","11","55","68","40","63","0","11","0","11","0","11","0","11","7","11","8","13","8","13","0","11",
"1500000US170318047061","Block Group 1, Census Tract 8047.06, Cook County, Illinois","1415","245","1355","230","1279","246","0","11","0","11","57","41","0","11","0","11","19","26","0","11","19","26","60","73","46","70","0","11","0","11","0","11","0","11","0","11","14","16","14","16","0","11",
"1500000US170318047062","Block Group 2, Census Tract 8047.06, Cook County, Illinois","1026","185","959","174","685","132","0","11","13","20","235","130","0","11","0","11","26","45","0","11","26","45","67","66","61","65","0","11","0","11","0","11","0","11","6","9","0","11","0","11","0","11",
"1500000US170318047091","Block Group 1, Census Tract 8047.09, Cook County, Illinois","1650","457","1261","430","526","416","149","211","12","18","532","188","0","11","0","11","42","64","42","64","0","11","389","402","0","11","0","11","0","11","0","11","0","11","389","402","0","11","0","11","0","11",
"1500000US170318047092","Block Group 2, Census Tract 8047.09, Cook County, Illinois","1330","371","1095","339","520","208","275","207","0","11","300","256","0","11","0","11","0","11","0","11","0","11","235","191","0","11","0","11","0","11","0","11","0","11","235","191","0","11","0","11","0","11",
"1500000US170318047093","Block Group 3, Census Tract 8047.09, Cook County, Illinois","835","217","829","218","755","226","61","64","0","11","0","11","0","11","0","11","13","21","0","11","13","21","6","13","6","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047094","Block Group 4, Census Tract 8047.09, Cook County, Illinois","1353","398","1338","398","1092","399","8","11","0","11","238","155","0","11","0","11","0","11","0","11","0","11","15","24","15","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047095","Block Group 5, Census Tract 8047.09, Cook County, Illinois","1104","298","1002","270","837","319","71","81","15","24","55","76","0","11","0","11","24","35","0","11","24","35","102","128","102","128","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047101","Block Group 1, Census Tract 8047.10, Cook County, Illinois","1216","261","980","179","776","168","0","11","0","11","187","92","0","11","0","11","17","22","11","19","6","10","236","240","43","42","0","11","0","11","0","11","0","11","193","237","0","11","0","11","0","11",
"1500000US170318047102","Block Group 2, Census Tract 8047.10, Cook County, Illinois","984","224","894","205","752","185","0","11","0","11","142","133","0","11","0","11","0","11","0","11","0","11","90","132","90","132","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047103","Block Group 3, Census Tract 8047.10, Cook County, Illinois","1384","271","1258","266","1178","267","0","11","0","11","56","68","0","11","0","11","24","37","0","11","24","37","126","106","126","106","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047104","Block Group 4, Census Tract 8047.10, Cook County, Illinois","763","152","703","132","652","127","0","11","0","11","51","42","0","11","0","11","0","11","0","11","0","11","60","78","60","78","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047111","Block Group 1, Census Tract 8047.11, Cook County, Illinois","2390","537","1819","417","915","416","237","123","0","11","618","283","0","11","0","11","49","83","0","11","49","83","571","438","139","162","0","11","0","11","0","11","0","11","432","433","0","11","0","11","0","11",
"1500000US170318047112","Block Group 2, Census Tract 8047.11, Cook County, Illinois","1269","297","1103","332","529","208","106","154","0","11","468","267","0","11","0","11","0","11","0","11","0","11","166","189","65","106","0","11","0","11","25","43","0","11","76","127","0","11","0","11","0","11",
"1500000US170318047113","Block Group 3, Census Tract 8047.11, Cook County, Illinois","2976","596","2576","599","1323","303","223","214","0","11","997","444","0","11","0","11","33","39","0","11","33","39","400","203","235","241","0","11","0","11","0","11","0","11","165","187","0","11","0","11","0","11",
"1500000US170318047114","Block Group 4, Census Tract 8047.11, Cook County, Illinois","1204","334","1112","325","598","198","82","129","0","11","399","254","0","11","0","11","33","52","33","52","0","11","92","121","92","121","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047121","Block Group 1, Census Tract 8047.12, Cook County, Illinois","2030","466","1397","410","917","392","93","68","7","13","371","189","0","11","0","11","9","14","0","11","9","14","633","403","96","97","0","11","0","11","0","11","0","11","528","419","9","14","0","11","9","14",
"1500000US170318047122","Block Group 2, Census Tract 8047.12, Cook County, Illinois","1071","214","1020","218","695","182","13","19","0","11","273","132","0","11","13","20","26","40","0","11","26","40","51","52","51","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047123","Block Group 3, Census Tract 8047.12, Cook County, Illinois","2657","277","2640","274","2120","237","46","60","0","11","413","210","0","11","0","11","61","46","0","11","61","46","17","22","8","15","0","11","0","11","9","17","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047131","Block Group 1, Census Tract 8047.13, Cook County, Illinois","1080","250","1080","250","538","206","90","96","0","11","379","182","0","11","59","98","14","22","0","11","14","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047132","Block Group 2, Census Tract 8047.13, Cook County, Illinois","1520","354","1503","353","643","196","116","94","0","11","744","358","0","11","0","11","0","11","0","11","0","11","17","27","17","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047133","Block Group 3, Census Tract 8047.13, Cook County, Illinois","640","249","559","216","546","221","0","11","0","11","13","22","0","11","0","11","0","11","0","11","0","11","81","111","81","111","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047134","Block Group 4, Census Tract 8047.13, Cook County, Illinois","901","285","901","285","853","293","0","11","0","11","32","63","0","11","0","11","16","27","0","11","16","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170318047141","Block Group 1, Census Tract 8047.14, Cook County, Illinois","806","180","695","162","501","158","30","48","0","11","151","121","0","11","0","11","13","23","0","11","13","23","111","89","70","58","0","11","0","11","0","11","0","11","15","24","26","38","26","38","0","11",
"1500000US170318047142","Block Group 2, Census Tract 8047.14, Cook County, Illinois","1157","226","1004","203","951","204","0","11","0","11","36","53","0","11","0","11","17","20","0","11","17","20","153","164","148","165","0","11","0","11","0","11","0","11","5","10","0","11","0","11","0","11",
"1500000US170318047143","Block Group 3, Census Tract 8047.14, Cook County, Illinois","1451","226","1273","223","1083","212","78","109","0","11","72","87","0","11","0","11","40","48","0","11","40","48","178","172","54","70","0","11","0","11","0","11","0","11","104","138","20","32","20","32","0","11",
"1500000US170318047151","Block Group 1, Census Tract 8047.15, Cook County, Illinois","1078","285","649","259","388","231","113","98","0","11","84","78","0","11","0","11","64","82","0","11","64","82","429","191","274","167","0","11","0","11","23","36","0","11","125","110","7","12","7","12","0","11",
"1500000US170318047152","Block Group 2, Census Tract 8047.15, Cook County, Illinois","2400","477","1276","372","345","143","1","3","0","11","914","409","0","11","0","11","16","28","0","11","16","28","1124","484","157","118","8","13","19","30","0","11","0","11","923","470","17","27","8","13","9","14",
"1500000US170318047161","Block Group 1, Census Tract 8047.16, Cook County, Illinois","1387","340","1298","316","804","228","32","50","0","11","462","225","0","11","0","11","0","11","0","11","0","11","89","77","78","72","0","11","0","11","0","11","0","11","11","19","0","11","0","11","0","11",
"1500000US170318047162","Block Group 2, Census Tract 8047.16, Cook County, Illinois","2646","430","2250","383","1375","296","14","23","0","11","787","338","0","11","54","78","20","24","0","11","20","24","396","247","355","244","41","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
